datetime;total_count;avg_temp_per_hour;avg_pluie_per_hour
2022-04-26T07:00:00.000+01:00;35567;11.5;0.0
2022-04-26T08:00:00.000+01:00;15457;12.3;0.0
2022-04-26T09:00:00.000+01:00;8186;13.69;0.0
2022-04-26T10:00:00.000+01:00;7831;14.54;0.0
2022-04-26T11:00:00.000+01:00;12691;15.58;0.0
2022-04-26T12:00:00.000+01:00;11999;16.37;0.0
2022-04-26T13:00:00.000+01:00;10711;17.09;0.0
2022-04-26T14:00:00.000+01:00;11245;17.6;0.0
2022-04-26T15:00:00.000+01:00;15857;17.98;0.0
2022-04-26T16:00:00.000+01:00;28739;17.96;0.0
2022-04-26T17:00:00.000+01:00;37031;17.86;0.0
2022-04-26T18:00:00.000+01:00;25495;17.37;0.0
2022-04-26T19:00:00.000+01:00;14078;16.46;0.0
2022-04-26T20:00:00.000+01:00;7924;15.29;0.0
2022-04-26T21:00:00.000+01:00;6936;14.15;0.0
2022-04-26T22:00:00.000+01:00;5859;13.18;0.0
2022-04-26T23:00:00.000+01:00;2774;12.45;0.0
2022-04-27T00:00:00.000+01:00;1386;11.85;0.0
2022-04-27T01:00:00.000+01:00;577;11.2;0.0
2022-04-27T02:00:00.000+01:00;533;10.74;0.0
2022-04-27T03:00:00.000+01:00;671;10.11;0.0
2022-04-27T04:00:00.000+01:00;1099;9.39;0.0
2022-04-27T05:00:00.000+01:00;3826;8.94;0.0
2022-04-27T06:00:00.000+01:00;14125;9.02;0.0
2022-04-27T07:00:00.000+01:00;34746;9.66;0.0
2022-04-27T08:00:00.000+01:00;16518;10.74;0.0
2022-04-27T09:00:00.000+01:00;9309;12.19;0.0
2022-04-27T10:00:00.000+01:00;10226;13.96;0.0
2022-04-27T11:00:00.000+01:00;14433;15.54;0.0
2022-04-27T12:00:00.000+01:00;13527;16.72;0.0
2022-04-27T13:00:00.000+01:00;13438;17.95;0.0
2022-04-27T14:00:00.000+01:00;13785;18.71;0.0
2022-04-27T15:00:00.000+01:00;18281;19.33;0.0
2022-04-27T16:00:00.000+01:00;30541;19.78;0.0
2022-04-27T17:00:00.000+01:00;37776;19.8;0.0
2022-04-27T18:00:00.000+01:00;27447;19.27;0.0
2022-04-27T19:00:00.000+01:00;15280;18.27;0.0
2022-04-27T20:00:00.000+01:00;8618;16.93;0.0
2022-04-27T21:00:00.000+01:00;7947;15.94;0.0
2022-04-27T22:00:00.000+01:00;7038;15.05;0.0
2022-04-27T23:00:00.000+01:00;3699;14.24;0.0
2022-04-28T00:00:00.000+01:00;1909;13.35;0.0
2022-04-28T01:00:00.000+01:00;835;12.54;0.0
2022-04-28T02:00:00.000+01:00;757;11.81;0.0
2022-04-28T03:00:00.000+01:00;725;11.18;0.0
2022-04-28T04:00:00.000+01:00;1205;10.64;0.0
2022-04-28T05:00:00.000+01:00;3861;9.99;0.0
2022-04-28T06:00:00.000+01:00;13840;10.05;0.0
2022-04-28T07:00:00.000+01:00;36458;11.14;0.0
2022-04-28T08:00:00.000+01:00;17473;12.69;0.0
2022-04-28T09:00:00.000+01:00;9259;14.27;0.0
2022-04-28T10:00:00.000+01:00;10212;16.25;0.0
2022-04-28T11:00:00.000+01:00;15091;17.94;0.0
2022-04-28T12:00:00.000+01:00;13456;19.52;0.0
2022-04-28T13:00:00.000+01:00;13052;20.74;0.0
2022-04-28T14:00:00.000+01:00;13737;21.56;0.0
2022-04-28T15:00:00.000+01:00;18039;22.23;0.0
2022-04-28T16:00:00.000+01:00;31516;22.45;0.0
2022-04-28T17:00:00.000+01:00;37411;22.36;0.0
2022-04-28T18:00:00.000+01:00;28455;21.71;0.0
2022-04-28T19:00:00.000+01:00;15746;20.48;0.0
2022-04-28T20:00:00.000+01:00;9494;19.24;0.0
2022-04-28T21:00:00.000+01:00;9379;18.35;0.0
2022-04-28T22:00:00.000+01:00;8179;17.36;0.0
2022-04-28T23:00:00.000+01:00;5058;16.64;0.0
2022-04-29T00:00:00.000+01:00;3049;15.79;0.0
2022-04-29T01:00:00.000+01:00;1274;14.94;0.0
2022-04-29T02:00:00.000+01:00;1145;14.1;0.0
2022-04-29T03:00:00.000+01:00;1066;13.25;0.0
2022-04-29T04:00:00.000+01:00;1282;12.3;0.0
2022-04-29T05:00:00.000+01:00;3411;11.6;0.0
2022-04-29T06:00:00.000+01:00;11384;11.78;0.0
2022-04-29T07:00:00.000+01:00;27993;13.0;0.0
2022-04-29T08:00:00.000+01:00;15043;14.13;0.0
2022-04-29T09:00:00.000+01:00;9353;15.31;0.0
2022-04-29T10:00:00.000+01:00;11188;17.4;0.0
2022-04-29T11:00:00.000+01:00;16227;19.11;0.0
2022-04-29T12:00:00.000+01:00;13096;20.47;0.0
2022-04-29T13:00:00.000+01:00;13514;21.37;0.0
2022-04-29T14:00:00.000+01:00;14155;21.49;0.0
2022-04-29T15:00:00.000+01:00;18966;21.56;0.0
2022-04-29T16:00:00.000+01:00;27165;21.06;0.0
2022-04-29T17:00:00.000+01:00;26562;20.19;0.0
2022-04-29T18:00:00.000+01:00;16856;17.95;0.3
2022-04-29T19:00:00.000+01:00;9270;15.45;0.25
2022-04-29T20:00:00.000+01:00;6439;15.17;0.0
2022-04-29T21:00:00.000+01:00;5754;14.99;0.0
2022-04-29T22:00:00.000+01:00;5656;14.5;0.0
